user_ref,event_ts,step_index,behavior_type,category_slug,product_id,price_bucket,device_type,search_query,session_id,target_next_category_slug
user_0011,2026-01-21T10:13:00Z,1,search,smartphones,0,unknown,mobile,best phone around 800,user_0011_sess_01,smartphones
user_0011,2026-01-21T10:18:21Z,2,view_product,smartphones,40,500_1000,mobile,,user_0011_sess_01,smartphones
user_0011,2026-01-21T10:20:23Z,3,add_to_cart,smartphones,40,500_1000,mobile,,user_0011_sess_01,smartphones
user_0011,2026-01-21T10:25:07Z,4,checkout,smartphones,40,500_1000,mobile,,user_0011_sess_01,smartphones
user_0011,2026-01-21T10:30:21Z,5,pay_order,smartphones,40,500_1000,mobile,,user_0011_sess_01,
user_0011,2026-01-23T16:30:00Z,1,search,smartphones,0,unknown,mobile,good value android,user_0011_sess_02,smartphones
user_0011,2026-01-23T16:32:29Z,2,view_product,smartphones,33,500_1000,mobile,,user_0011_sess_02,smartphones
user_0011,2026-01-23T16:37:59Z,3,add_to_cart,smartphones,33,500_1000,mobile,,user_0011_sess_02,smartphones
user_0011,2026-01-23T16:46:28Z,4,checkout,smartphones,33,500_1000,mobile,,user_0011_sess_02,smartphones
user_0011,2026-01-23T16:50:33Z,5,pay_order,smartphones,33,500_1000,mobile,,user_0011_sess_02,
user_0011,2026-01-28T21:01:00Z,1,search,chargers-cables,0,unknown,desktop,under 500 adapter,user_0011_sess_03,chargers-cables
user_0011,2026-01-28T21:09:27Z,2,search,chargers-cables,0,unknown,desktop,under 500 adapter sale,user_0011_sess_03,chargers-cables
user_0011,2026-01-28T21:12:12Z,3,view_product,chargers-cables,90,under_500,desktop,,user_0011_sess_03,chargers-cables
user_0011,2026-01-28T21:19:12Z,4,save_item,chargers-cables,90,under_500,desktop,,user_0011_sess_03,
user_0011,2026-02-01T04:55:00Z,1,search,keyboards-mice,0,unknown,desktop,peripheral for desk comfort,user_0011_sess_04,keyboards-mice
user_0011,2026-02-01T04:57:11Z,2,view_product,keyboards-mice,77,under_500,desktop,,user_0011_sess_04,keyboards-mice
user_0011,2026-02-01T05:02:12Z,3,save_item,keyboards-mice,77,under_500,desktop,,user_0011_sess_04,
user_0012,2026-01-19T07:31:00Z,1,search,audio,0,unknown,mobile,best loa value pick,user_0012_sess_01,audio
user_0012,2026-01-19T07:35:00Z,2,view_product,audio,62,under_500,mobile,,user_0012_sess_01,audio
user_0012,2026-01-19T07:40:31Z,3,add_to_cart,audio,62,under_500,mobile,,user_0012_sess_01,audio
user_0012,2026-01-19T07:43:47Z,4,checkout,audio,62,under_500,mobile,,user_0012_sess_01,audio
user_0012,2026-01-19T07:47:32Z,5,pay_order,audio,62,under_500,mobile,,user_0012_sess_01,
user_0012,2026-01-28T09:55:00Z,1,search,audio,0,unknown,desktop,audio for commuting,user_0012_sess_02,audio
user_0012,2026-01-28T10:01:07Z,2,view_product,audio,69,under_500,desktop,,user_0012_sess_02,audio
user_0012,2026-01-28T10:07:16Z,3,add_to_cart,audio,69,under_500,desktop,,user_0012_sess_02,audio
user_0012,2026-01-28T10:10:26Z,4,checkout,audio,69,under_500,desktop,,user_0012_sess_02,audio
user_0012,2026-01-28T10:12:29Z,5,pay_order,audio,69,under_500,desktop,,user_0012_sess_02,
user_0012,2026-01-30T13:14:00Z,1,search,business-laptops,0,unknown,desktop,HP corporate laptop for office work,user_0012_sess_03,business-laptops
user_0012,2026-01-30T13:16:28Z,2,view_product,business-laptops,4,1000_2000,desktop,,user_0012_sess_03,business-laptops
user_0012,2026-01-30T13:23:35Z,3,add_to_cart,business-laptops,4,1000_2000,desktop,,user_0012_sess_03,business-laptops
user_0012,2026-01-30T13:26:35Z,4,checkout,business-laptops,4,1000_2000,desktop,,user_0012_sess_03,business-laptops
user_0012,2026-01-30T13:34:00Z,5,pay_order,business-laptops,4,1000_2000,desktop,,user_0012_sess_03,
user_0012,2026-02-01T15:00:00Z,1,search,ultrabooks,0,unknown,desktop,around 1500 portable laptop,user_0012_sess_04,ultrabooks
user_0012,2026-02-01T15:01:20Z,2,view_product,ultrabooks,26,1000_2000,desktop,,user_0012_sess_04,ultrabooks
user_0012,2026-02-01T15:08:50Z,3,compare_item,ultrabooks,28,1000_2000,desktop,,user_0012_sess_04,
user_0013,2026-01-22T04:08:00Z,1,search,business-laptops,0,unknown,desktop,best van phong around 1500,user_0013_sess_01,business-laptops
user_0013,2026-01-22T04:13:38Z,2,view_product,business-laptops,9,1000_2000,desktop,,user_0013_sess_01,business-laptops
user_0013,2026-01-22T04:21:21Z,3,add_to_cart,business-laptops,9,1000_2000,desktop,,user_0013_sess_01,business-laptops
user_0013,2026-01-22T04:22:40Z,4,checkout,business-laptops,9,1000_2000,desktop,,user_0013_sess_01,business-laptops
user_0013,2026-01-22T04:25:40Z,5,pay_order,business-laptops,9,1000_2000,desktop,,user_0013_sess_01,
user_0013,2026-01-31T11:01:00Z,1,search,chargers-cables,0,unknown,tablet,Anker dock for desk setup,user_0013_sess_02,chargers-cables
user_0013,2026-01-31T11:03:25Z,2,search,chargers-cables,0,unknown,tablet,Anker dock for desk setup battery,user_0013_sess_02,chargers-cables
user_0013,2026-01-31T11:11:04Z,3,view_product,chargers-cables,88,under_500,tablet,,user_0013_sess_02,chargers-cables
user_0013,2026-01-31T11:12:37Z,4,view_product,chargers-cables,86,under_500,tablet,,user_0013_sess_02,chargers-cables
user_0013,2026-01-31T11:21:18Z,5,save_item,chargers-cables,88,under_500,tablet,,user_0013_sess_02,
user_0013,2026-02-09T16:18:00Z,1,search,business-laptops,0,unknown,desktop,corporate laptop for hybrid meetings,user_0013_sess_03,business-laptops
user_0013,2026-02-09T16:19:13Z,2,view_product,business-laptops,1,1000_2000,desktop,,user_0013_sess_03,business-laptops
user_0013,2026-02-09T16:23:14Z,3,add_to_cart,business-laptops,1,1000_2000,desktop,,user_0013_sess_03,business-laptops
user_0013,2026-02-09T16:31:15Z,4,checkout,business-laptops,1,1000_2000,desktop,,user_0013_sess_03,business-laptops
user_0013,2026-02-09T16:35:41Z,5,pay_order,business-laptops,1,1000_2000,desktop,,user_0013_sess_03,
user_0013,2026-02-15T22:51:00Z,1,search,business-laptops,0,unknown,desktop,Acer corporate laptop for hybrid meetings,user_0013_sess_04,business-laptops
user_0013,2026-02-15T22:59:09Z,2,view_product,business-laptops,9,1000_2000,desktop,,user_0013_sess_04,business-laptops
user_0013,2026-02-15T23:02:15Z,3,chatbot_ask,business-laptops,9,1000_2000,desktop,What should I know before buying Acer OfficeCore Flex 13?,user_0013_sess_04,
user_0013,2026-02-20T23:30:00Z,1,search,bags-stands,0,unknown,desktop,best stand under 500,user_0013_sess_05,bags-stands
user_0013,2026-02-20T23:31:29Z,2,view_product,bags-stands,92,under_500,desktop,,user_0013_sess_05,bags-stands
user_0013,2026-02-20T23:37:40Z,3,chatbot_ask,bags-stands,92,under_500,desktop,What should I know before buying Peak Design Commute Pack 20?,user_0013_sess_05,
user_0014,2026-01-20T10:52:00Z,1,search,audio,0,unknown,desktop,best loa value pick,user_0014_sess_01,audio
user_0014,2026-01-20T10:54:44Z,2,view_product,audio,70,under_500,desktop,,user_0014_sess_01,audio
user_0014,2026-01-20T10:59:01Z,3,add_to_cart,audio,70,under_500,desktop,,user_0014_sess_01,audio
user_0014,2026-01-20T11:02:13Z,4,checkout,audio,70,under_500,desktop,,user_0014_sess_01,audio
user_0014,2026-01-20T11:07:13Z,5,pay_order,audio,70,under_500,desktop,,user_0014_sess_01,
user_0014,2026-01-24T12:35:00Z,1,search,audio,0,unknown,desktop,Sony mic for focus at work,user_0014_sess_02,audio
user_0014,2026-01-24T12:38:24Z,2,view_product,audio,62,under_500,desktop,,user_0014_sess_02,audio
user_0014,2026-01-24T12:43:56Z,3,add_to_cart,audio,62,under_500,desktop,,user_0014_sess_02,audio
user_0014,2026-01-24T12:52:35Z,4,checkout,audio,62,under_500,desktop,,user_0014_sess_02,audio
user_0014,2026-01-24T12:58:43Z,5,pay_order,audio,62,under_500,desktop,,user_0014_sess_02,
user_0014,2026-02-02T15:47:00Z,1,search,bags-stands,0,unknown,mobile,under 500 bag,user_0014_sess_03,bags-stands
user_0014,2026-02-02T15:49:10Z,2,view_product,bags-stands,93,under_500,mobile,,user_0014_sess_03,bags-stands
user_0014,2026-02-02T15:51:37Z,3,view_product,bags-stands,94,under_500,mobile,,user_0014_sess_03,bags-stands
user_0014,2026-02-02T15:52:43Z,4,save_item,bags-stands,93,under_500,mobile,,user_0014_sess_03,
user_0014,2026-02-07T21:04:00Z,1,search,smartphones,0,unknown,desktop,good value smartphone,user_0014_sess_04,smartphones
user_0014,2026-02-07T21:12:44Z,2,view_product,smartphones,39,500_1000,desktop,,user_0014_sess_04,smartphones
user_0014,2026-02-07T21:20:27Z,3,save_item,smartphones,39,500_1000,desktop,,user_0014_sess_04,
user_0014,2026-02-11T00:22:00Z,1,search,audio,0,unknown,desktop,value pick audio,user_0014_sess_05,audio
user_0014,2026-02-11T00:23:41Z,2,view_product,audio,66,under_500,desktop,,user_0014_sess_05,audio
user_0014,2026-02-11T00:27:48Z,3,view_product,audio,67,under_500,desktop,,user_0014_sess_05,audio
user_0014,2026-02-11T00:31:50Z,4,save_item,audio,66,under_500,desktop,,user_0014_sess_05,
user_0015,2026-01-22T08:59:00Z,1,search,keyboards-mice,0,unknown,mobile,under 500 peripheral,user_0015_sess_01,keyboards-mice
user_0015,2026-01-22T09:02:13Z,2,view_product,keyboards-mice,77,under_500,mobile,,user_0015_sess_01,keyboards-mice
user_0015,2026-01-22T09:03:22Z,3,save_item,keyboards-mice,77,under_500,mobile,,user_0015_sess_01,
user_0015,2026-01-25T10:35:00Z,1,search,smartwatches,0,unknown,desktop,best dong ho value pick,user_0015_sess_02,smartwatches
user_0015,2026-01-25T10:42:10Z,2,view_product,smartwatches,58,under_500,desktop,,user_0015_sess_02,smartwatches
user_0015,2026-01-25T10:48:37Z,3,compare_item,smartwatches,54,under_500,desktop,,user_0015_sess_02,
user_0015,2026-01-30T14:52:00Z,1,search,smartwatches,0,unknown,unknown,watch for daily notifications,user_0015_sess_03,smartwatches
user_0015,2026-01-30T14:53:15Z,2,view_product,smartwatches,54,under_500,unknown,,user_0015_sess_03,smartwatches
user_0015,2026-01-30T14:59:15Z,3,view_product,smartwatches,59,under_500,unknown,,user_0015_sess_03,smartwatches
user_0015,2026-01-30T15:03:44Z,4,chatbot_ask,smartwatches,54,under_500,unknown,Is Galaxy Watch Move Pro a good pick for running metrics?,user_0015_sess_03,
user_0015,2026-02-08T22:09:00Z,1,search,audio,0,unknown,mobile,under 500 headphone,user_0015_sess_04,audio
user_0015,2026-02-08T22:16:36Z,2,view_product,audio,66,under_500,mobile,,user_0015_sess_04,audio
user_0015,2026-02-08T22:24:08Z,3,add_to_cart,audio,66,under_500,mobile,,user_0015_sess_04,audio
user_0015,2026-02-08T22:27:19Z,4,checkout,audio,66,under_500,mobile,,user_0015_sess_04,audio
user_0015,2026-02-08T22:32:45Z,5,pay_order,audio,66,under_500,mobile,,user_0015_sess_04,
user_0016,2026-01-20T05:13:00Z,1,search,ultrabooks,0,unknown,mobile,around 1500 ultrabook,user_0016_sess_01,ultrabooks
user_0016,2026-01-20T05:20:23Z,2,view_product,ultrabooks,24,1000_2000,mobile,,user_0016_sess_01,ultrabooks
user_0016,2026-01-20T05:22:31Z,3,chatbot_ask,ultrabooks,24,1000_2000,mobile,Would Feather Pro 14 work well for coffee shop writing and travel?,user_0016_sess_01,
user_0016,2026-01-24T10:37:00Z,1,search,audio,0,unknown,mobile,headphone for music listening,user_0016_sess_02,audio
user_0016,2026-01-24T10:39:12Z,2,view_product,audio,61,under_500,mobile,,user_0016_sess_02,audio
user_0016,2026-01-24T10:45:38Z,3,add_to_cart,audio,61,under_500,mobile,,user_0016_sess_02,audio
user_0016,2026-01-24T10:52:21Z,4,checkout,audio,61,under_500,mobile,,user_0016_sess_02,audio
user_0016,2026-01-24T10:55:06Z,5,pay_order,audio,61,under_500,mobile,,user_0016_sess_02,
user_0016,2026-01-27T14:58:00Z,1,search,chargers-cables,0,unknown,mobile,usb-c for multi device use,user_0016_sess_03,chargers-cables
user_0016,2026-01-27T15:02:09Z,2,view_product,chargers-cables,89,under_500,mobile,,user_0016_sess_03,chargers-cables
user_0016,2026-01-27T15:09:31Z,3,add_to_cart,chargers-cables,89,under_500,mobile,,user_0016_sess_03,chargers-cables
user_0016,2026-01-27T15:14:43Z,4,checkout,chargers-cables,89,under_500,mobile,,user_0016_sess_03,chargers-cables
user_0016,2026-01-27T15:19:03Z,5,pay_order,chargers-cables,89,under_500,mobile,,user_0016_sess_03,
user_0016,2026-01-29T21:30:00Z,1,search,ultrabooks,0,unknown,mobile,Lenovo portable laptop for light office work,user_0016_sess_04,ultrabooks
user_0016,2026-01-29T21:36:36Z,2,view_product,ultrabooks,25,1000_2000,mobile,,user_0016_sess_04,ultrabooks
user_0016,2026-01-29T21:40:08Z,3,view_product,ultrabooks,26,1000_2000,mobile,,user_0016_sess_04,ultrabooks
user_0016,2026-01-29T21:45:50Z,4,chatbot_ask,ultrabooks,25,1000_2000,mobile,What should I know before buying Lenovo ZenMotion 13?,user_0016_sess_04,
user_0016,2026-02-07T23:26:00Z,1,search,ultrabooks,0,unknown,mobile,high performance ultrabook,user_0016_sess_05,ultrabooks
user_0016,2026-02-07T23:27:05Z,2,view_product,ultrabooks,30,1000_2000,mobile,,user_0016_sess_05,ultrabooks
user_0016,2026-02-07T23:35:49Z,3,save_item,ultrabooks,30,1000_2000,mobile,,user_0016_sess_05,
user_0017,2026-01-28T04:46:00Z,1,search,bags-stands,0,unknown,desktop,tui for device protection,user_0017_sess_01,bags-stands
user_0017,2026-01-28T04:51:15Z,2,view_product,bags-stands,97,under_500,desktop,,user_0017_sess_01,bags-stands
user_0017,2026-01-28T04:53:17Z,3,chatbot_ask,bags-stands,97,under_500,desktop,Can you compare Tablet Rest Mini with similar bags stands?,user_0017_sess_01,
user_0017,2026-02-05T11:29:00Z,1,search,gaming-laptops,0,unknown,desktop,best gaming laptop premium,user_0017_sess_02,gaming-laptops
user_0017,2026-02-05T11:33:11Z,2,view_product,gaming-laptops,17,1000_2000,desktop,,user_0017_sess_02,gaming-laptops
user_0017,2026-02-05T11:37:43Z,3,add_to_cart,gaming-laptops,17,1000_2000,desktop,,user_0017_sess_02,gaming-laptops
user_0017,2026-02-05T11:45:10Z,4,checkout,gaming-laptops,17,1000_2000,desktop,,user_0017_sess_02,gaming-laptops
user_0017,2026-02-05T11:48:24Z,5,pay_order,gaming-laptops,17,1000_2000,desktop,,user_0017_sess_02,
user_0017,2026-02-14T13:50:00Z,1,search,audio,0,unknown,desktop,mic for commuting,user_0017_sess_03,audio
user_0017,2026-02-14T13:58:22Z,2,view_product,audio,68,under_500,desktop,,user_0017_sess_03,audio
user_0017,2026-02-14T14:00:27Z,3,add_to_cart,audio,68,under_500,desktop,,user_0017_sess_03,audio
user_0017,2026-02-14T14:08:43Z,4,checkout,audio,68,under_500,desktop,,user_0017_sess_03,audio
user_0017,2026-02-14T14:17:23Z,5,pay_order,audio,68,under_500,desktop,,user_0017_sess_03,
user_0017,2026-02-20T19:25:00Z,1,search,smartphones,0,unknown,desktop,best android good value,user_0017_sess_04,smartphones
user_0017,2026-02-20T19:26:36Z,2,view_product,smartphones,33,500_1000,desktop,,user_0017_sess_04,smartphones
user_0017,2026-02-20T19:31:42Z,3,chatbot_ask,smartphones,33,500_1000,desktop,Is Galaxy Orbit S a good pick for travel photos?,user_0017_sess_04,
user_0018,2026-01-29T06:22:00Z,1,search,business-laptops,0,unknown,desktop,best business laptop premium,user_0018_sess_01,business-laptops
user_0018,2026-01-29T06:27:22Z,2,view_product,business-laptops,9,1000_2000,desktop,,user_0018_sess_01,business-laptops
user_0018,2026-01-29T06:34:00Z,3,compare_item,business-laptops,3,1000_2000,desktop,,user_0018_sess_01,
user_0018,2026-02-02T11:30:00Z,1,search,audio,0,unknown,tablet,value pick loa,user_0018_sess_02,audio
user_0018,2026-02-02T11:32:32Z,2,view_product,audio,65,under_500,tablet,,user_0018_sess_02,audio
user_0018,2026-02-02T11:34:00Z,3,add_to_cart,audio,65,under_500,tablet,,user_0018_sess_02,audio
user_0018,2026-02-02T11:38:44Z,4,checkout,audio,65,under_500,tablet,,user_0018_sess_02,audio
user_0018,2026-02-02T11:44:06Z,5,pay_order,audio,65,under_500,tablet,,user_0018_sess_02,
user_0018,2026-02-11T16:11:00Z,1,search,audio,0,unknown,desktop,best loa value pick,user_0018_sess_03,audio
user_0018,2026-02-11T16:17:20Z,2,view_product,audio,67,under_500,desktop,,user_0018_sess_03,audio
user_0018,2026-02-11T16:19:03Z,3,save_item,audio,67,under_500,desktop,,user_0018_sess_03,
user_0018,2026-02-15T21:29:00Z,1,search,gaming-laptops,0,unknown,desktop,laptop gaming for esports travel,user_0018_sess_04,gaming-laptops
user_0018,2026-02-15T21:34:13Z,2,view_product,gaming-laptops,14,above_2000,desktop,,user_0018_sess_04,gaming-laptops
user_0018,2026-02-15T21:40:24Z,3,add_to_cart,gaming-laptops,14,above_2000,desktop,,user_0018_sess_04,gaming-laptops
user_0018,2026-02-15T21:44:51Z,4,checkout,gaming-laptops,14,above_2000,desktop,,user_0018_sess_04,gaming-laptops
user_0018,2026-02-15T21:48:53Z,5,pay_order,gaming-laptops,14,above_2000,desktop,,user_0018_sess_04,
user_0019,2026-01-29T08:03:00Z,1,search,audio,0,unknown,desktop,best mic under 500,user_0019_sess_01,audio
user_0019,2026-01-29T08:05:14Z,2,view_product,audio,69,under_500,desktop,,user_0019_sess_01,audio
user_0019,2026-01-29T08:06:29Z,3,compare_item,audio,61,under_500,desktop,,user_0019_sess_01,
user_0019,2026-02-04T10:21:00Z,1,search,gaming-laptops,0,unknown,desktop,Gigabyte gaming laptop for video editing,user_0019_sess_02,gaming-laptops
user_0019,2026-02-04T10:27:37Z,2,view_product,gaming-laptops,18,above_2000,desktop,,user_0019_sess_02,gaming-laptops
user_0019,2026-02-04T10:32:00Z,3,view_product,gaming-laptops,14,above_2000,desktop,,user_0019_sess_02,gaming-laptops
user_0019,2026-02-04T10:39:04Z,4,save_item,gaming-laptops,18,above_2000,desktop,,user_0019_sess_02,
user_0019,2026-02-07T12:25:00Z,1,search,audio,0,unknown,desktop,best speaker under 500,user_0019_sess_03,audio
user_0019,2026-02-07T12:29:19Z,2,view_product,audio,61,under_500,desktop,,user_0019_sess_03,audio
user_0019,2026-02-07T12:32:43Z,3,add_to_cart,audio,61,under_500,desktop,,user_0019_sess_03,audio
user_0019,2026-02-07T12:40:11Z,4,checkout,audio,61,under_500,desktop,,user_0019_sess_03,audio
user_0019,2026-02-07T12:42:27Z,5,pay_order,audio,61,under_500,desktop,,user_0019_sess_03,
user_0019,2026-02-09T18:46:00Z,1,search,smartphones,0,unknown,mobile,android for battery life,user_0019_sess_04,smartphones
user_0019,2026-02-09T18:47:02Z,2,view_product,smartphones,38,500_1000,mobile,,user_0019_sess_04,smartphones
user_0019,2026-02-09T18:52:20Z,3,save_item,smartphones,38,500_1000,mobile,,user_0019_sess_04,
user_0019,2026-02-18T20:14:00Z,1,search,audio,0,unknown,mobile,best tai nghe budget,user_0019_sess_05,audio
user_0019,2026-02-18T20:17:45Z,2,search,audio,0,unknown,mobile,best tai nghe budget sale,user_0019_sess_05,audio
user_0019,2026-02-18T20:19:28Z,3,view_product,audio,64,under_500,mobile,,user_0019_sess_05,audio
user_0019,2026-02-18T20:26:53Z,4,add_to_cart,audio,64,under_500,mobile,,user_0019_sess_05,audio
user_0019,2026-02-18T20:34:18Z,5,checkout,audio,64,under_500,mobile,,user_0019_sess_05,audio
user_0019,2026-02-18T20:41:52Z,6,pay_order,audio,64,under_500,mobile,,user_0019_sess_05,
user_0020,2026-01-25T05:59:00Z,1,search,smartwatches,0,unknown,mobile,smartwatch for sleep tracking,user_0020_sess_01,smartwatches
user_0020,2026-01-25T06:07:23Z,2,view_product,smartwatches,54,under_500,mobile,,user_0020_sess_01,smartwatches
user_0020,2026-01-25T06:09:47Z,3,chatbot_ask,smartwatches,54,under_500,mobile,Can you compare Galaxy Watch Move Pro with similar smartwatches?,user_0020_sess_01,
user_0020,2026-02-02T08:20:00Z,1,search,audio,0,unknown,tablet,best loa under 500,user_0020_sess_02,audio
user_0020,2026-02-02T08:24:27Z,2,view_product,audio,66,under_500,tablet,,user_0020_sess_02,audio
user_0020,2026-02-02T08:26:05Z,3,save_item,audio,66,under_500,tablet,,user_0020_sess_02,
user_0020,2026-02-10T11:31:00Z,1,search,smartwatches,0,unknown,mobile,Apple wearable for sleep tracking,user_0020_sess_03,smartwatches
user_0020,2026-02-10T11:34:04Z,2,view_product,smartwatches,52,500_1000,mobile,,user_0020_sess_03,smartwatches
user_0020,2026-02-10T11:35:14Z,3,chatbot_ask,smartwatches,52,500_1000,mobile,What should I know before buying Apple Pulse Watch Ultra?,user_0020_sess_03,
user_0020,2026-02-18T18:17:00Z,1,search,smartphones,0,unknown,mobile,ios for travel photos,user_0020_sess_04,smartphones
user_0020,2026-02-18T18:20:01Z,2,view_product,smartphones,32,1000_2000,mobile,,user_0020_sess_04,smartphones
